Date,Content,Content link,Influencer,Type,Tags,Estimated cost,CPM,Subscribers,Region,Promotion type,Engagement rate,Views,Likes,Comments,Brand,Like rate,Comment rate,Calculated ER,Views per 1K subscribers,Cost per 1K views,Views per dollar,Creator tier,Month,Content theme
2025-04-15,How to install MAJOR FITNESS Drone™ 2 Advanced | Step-By-Step Tutorial,https://www.youtube.com/watch?v=ViDLdIyE8Qw,MAJOR FITNESS,"Workout,Home,Health,Challenge","homegym,garagegym,fitness,workout,majorfitness",96,27.0,26000,美国,Mentioned,0.0233,771,8,1,Major Fitness,0.010376134889753566,0.0012970168612191958,0.011673151750972763,29.653846153846153,124.5136186770428,8.03125,Micro,2025-04,Home Gym / Garage Gym
2025-04-15,How to install MAJOR FITNESS Drone™ 2 Premium | Step-By-Step Tutorial,https://www.youtube.com/watch?v=cfMnZyRh_Mg,MAJOR FITNESS,"Workout,Home,Health,Challenge","homegym,garagegym,fitness,workout,majorfitness",96,27.0,26000,美国,Sponsored,0.0377,345,3,1,Major Fitness,0.008695652173913044,0.002898550724637681,0.011594202898550725,13.26923076923077,278.2608695652174,3.59375,Micro,2025-04,Home Gym / Garage Gym
2025-04-15,Dominate the ACFT Standing Power throw with this 1 Exercise!,https://www.youtube.com/shorts/nHRmQ-LFKUU,Christopher Kellum,"Health,Fitness,Military,Fashion","health,fitness,army fitness,kellum fitness,75hard",50,27.0,86700,美国,Suspected,0.0313,1564,39,1,Major Fitness,0.024936061381074168,0.0006393861892583121,0.02557544757033248,18.03921568627451,31.969309462915604,31.28,Mid,2025-04,Strength / Training
2025-04-14,10 Push-Up Variations That Will Test Your Limits,https://www.youtube.com/shorts/vYcRT_T0lRs,Christopher Kellum,"Health,Fitness,Military,Fashion","health,fitness,army fitness,kellum fitness,75hard",50,27.0,86700,美国,Suspected,0.0244,4020,78,2,Major Fitness,0.019402985074626865,0.0004975124378109452,0.01990049751243781,46.36678200692042,12.437810945273633,80.4,Mid,2025-04,Equipment Review
2025-04-13,This Military Push Workout Will Transform Your Upper Body 40 MINS #acfttraining,https://www.youtube.com/shorts/UQ1XTm-dM9M,Christopher Kellum,"Health,Fitness,Military,Fashion","health,fitness,army fitness,kellum fitness,75hard",50,27.0,86700,美国,Suspected,0.0148,1752,16,1,Major Fitness,0.0091324200913242,0.0005707762557077625,0.009703196347031963,20.207612456747405,28.538812785388128,35.04,Mid,2025-04,Strength / Training
2025-04-12,Still Running Push Pull Legs? Time to Grow Up! (DO THIS INSTEAD),https://www.youtube.com/watch?v=drqT1M6XyUY,Enkiri Elite Fitness,"Fitness,Health,Sports,Entertainment","fitness,bodybuilding,health,workout,enkirielitefitness",497,27.0,67600,美国,Suspected,0.1345,21857,1099,184,Major Fitness,0.050281374388067894,0.008418355675527291,0.05869973006359519,323.3284023668639,22.73871071052752,43.97786720321932,Mid,2025-04,Strength / Training
2025-04-10,Gym Bros FOLD Immediately When Ranking Girls (Full Reaction),https://www.youtube.com/watch?v=hwQ54e9tWIs,REVIVAL Fitness,"Health,Fitness","revivalfitness,religion,building,health,gym",1967,27.0,65400,美国,Suspected,0.2019,16382,477,283,Major Fitness,0.02911732389207667,0.017275057990477353,0.04639238188255402,250.4892966360856,120.07080942497863,8.328418912048805,Mid,2025-04,Strength / Training
2025-04-10,Crush Upper Body with Me with the Major Fitness B52 Pro: A Versatile and Spacing Saving Home Gym!,https://www.youtube.com/shorts/OR_RdDsRT7Y,Luke’s Garage Gym,"Workout,Home,Travel,Health","fitness,budget,gym,gymequipment,titan",99,27.0,5500,美国,Sponsored,0.0221,2487,25,3,Major Fitness,0.010052271813429835,0.0012062726176115801,0.011258544431041415,452.1818181818182,39.806996381182145,25.12121212121212,Nano,2025-04,Home Gym / Garage Gym
2025-04-09,"✅ Morning Routine. Rise early, work hard, stay focused !! #motivation",https://www.youtube.com/shorts/NOhZosC0U-g,Frank Medrano,"Workout,Health,Home","calisthenics,fitness,workout,health,gym",355,27.0,1840000,美国,Mentioned,0.0244,211086,3404,174,Major Fitness,0.016126128686885913,0.0008243085756516301,0.016950437262537543,114.72065217391304,1.6817789905536131,594.6084507042253,Mega,2025-04,Strength / Training
2025-04-09,Race Pace in the Wind & A New Shoe Sponsor,https://www.youtube.com/watch?v=5pt3SeOTG_E,Gwen Jorgensen,"Health,Food,Technology","olympic trials,gwen jorgensen,marathon training,gwen jorgensen nutrition,global triathlon network",155,27.0,55000,美国,Suspected,0.0712,6570,258,21,Major Fitness,0.039269406392694065,0.0031963470319634705,0.04246575342465753,119.45454545454545,23.59208523592085,42.38709677419355,Mid,2025-04,Strength / Training
2025-04-06,How to Build a Home Gym Like Sam Sulek - for MUCH CHEAPER,https://www.youtube.com/watch?v=wLO41c8MRj8,REVIVAL Fitness,"Health,Fitness","revivalfitness,religion,building,health,gym",1967,27.0,65400,美国,Suspected,0.1293,15074,419,153,Major Fitness,0.027796205386758657,0.010149927026668436,0.03794613241342709,230.48929663608564,130.489584715404,7.663446873411286,Mid,2025-04,Home Gym / Garage Gym
2025-04-04,5 Tips to Defeat the Dad Bod,https://www.youtube.com/watch?v=rbgHuAxi1qQ,Ben Barker Fitness,"Workout,Health","fitness,gym,workout,health,lifestyle",82,27.0,12100,美国,Suspected,0.029,758,12,1,Major Fitness,0.0158311345646438,0.0013192612137203166,0.017150395778364115,62.64462809917355,108.17941952506597,9.24390243902439,Micro,2025-04,Strength / Training
2025-04-03,No exceptions for females in the U.S Military #womenincombat,https://www.youtube.com/shorts/Me3XOWgF-Z4,Christopher Kellum,"Health,Fitness,Military,Fashion","health,fitness,army fitness,kellum fitness,75hard",50,27.0,86700,美国,Suspected,0.0469,1471,19,5,Major Fitness,0.01291638341264446,0.003399048266485384,0.016315431679129844,16.96655132641292,33.99048266485384,29.42,Mid,2025-04,Strength / Training
2025-04-03,U.S Military Says NO MORE PASSES FOR FEMALES? #womenincombat,https://www.youtube.com/shorts/kEZLlTGQV4g,Christopher Kellum,"Health,Fitness,Military,Fashion","health,fitness,army fitness,kellum fitness,75hard",50,27.0,86700,美国,Suspected,0.0769,1469,53,6,Major Fitness,0.03607896528250511,0.0040844111640571815,0.04016337644656229,16.943483275663205,34.036759700476516,29.38,Mid,2025-04,Strength / Training
2025-04-02,Arm Workout Superset for Sleeve Busting Triceps,https://www.youtube.com/watch?v=oHegba6rcrc,Ben Barker Fitness,"Workout,Health","fitness,gym,workout,health,lifestyle",82,27.0,12100,美国,Suspected,0.0395,329,3,1,Major Fitness,0.00911854103343465,0.00303951367781155,0.0121580547112462,27.1900826446281,249.2401215805471,4.012195121951219,Micro,2025-04,Strength / Training
2025-04-01,How I Got FAT - Original Full Day of Eating Review,https://www.youtube.com/watch?v=Rc2dr1Hg9mg,REVIVAL Fitness,"Health,Fitness","revivalfitness,religion,building,health,gym",1967,27.0,65400,美国,Suspected,0.2135,14387,521,255,Major Fitness,0.03621324807117537,0.0177243344686175,0.05393758253979287,219.98470948012232,136.7206505873358,7.314184036603965,Mid,2025-04,Equipment Review
2025-03-31,Inside the Factory | MAJOR FITNESS – How Your Rack is Made!,https://www.youtube.com/watch?v=jrsaomPBr9A,MAJOR FITNESS,"Workout,Home,Health,Challenge","homegym,garagegym,fitness,workout,majorfitness",96,27.0,26000,美国,Mentioned,0.0485,577,8,2,Major Fitness,0.01386481802426343,0.0034662045060658577,0.01733102253032929,22.192307692307693,166.3778162911612,6.010416666666667,Micro,2025-03,Home Gym / Garage Gym
2025-03-28,Major Fitness Gets Up Way Too Early with Garage Gym Life,https://www.youtube.com/watch?v=WewbQJXGnq8,Garage Gym Life,"Workout,Health,Home,Sports","fitness,bodybuilding,garagegymlifemedia,garagegym,garagegymlife",113,27.0,58800,美国,Sponsored,0.1013,4293,325,11,Major Fitness,0.07570463545306312,0.002562310738411367,0.07826694619147449,73.01020408163265,26.32191940368041,37.991150442477874,Mid,2025-03,Home Gym / Garage Gym
2025-03-28,YTLW Exercise for a Stronger Back and Stable Shoulders,https://www.youtube.com/watch?v=pJ14nLSAlvc,Ben Barker Fitness,"Workout,Health","fitness,gym,workout,health,lifestyle",82,27.0,12100,美国,Suspected,0.0633,869,35,2,Major Fitness,0.04027617951668585,0.0023014959723820483,0.04257767548906789,71.81818181818183,94.36133486766398,10.597560975609756,Micro,2025-03,Strength / Training
2025-03-28,RitFit PLC01 REVIEW || My Experience with a Budget Leg Extension & Curl Machine (Is It Worth It? ),https://www.youtube.com/watch?v=_dA4MvWYmWk,Enkiri Elite Fitness,"Fitness,Health,Sports,Entertainment","fitness,bodybuilding,health,workout,enkirielitefitness",497,27.0,67600,美国,Suspected,0.0268,13038,109,24,Major Fitness,0.008360177941402055,0.0018407731247123793,0.010200951066114435,192.8698224852071,38.119343457585515,26.233400402414485,Mid,2025-03,Equipment Review
2025-03-26,5 Exercises to Defeat the Dad Bod,https://www.youtube.com/watch?v=ySQsDrmkT7I,Ben Barker Fitness,"Workout,Health","fitness,gym,workout,health,lifestyle",82,27.0,12100,美国,Suspected,0.0487,780,28,1,Major Fitness,0.035897435897435895,0.001282051282051282,0.03717948717948718,64.46280991735537,105.12820512820512,9.512195121951219,Micro,2025-03,Strength / Training
2025-03-26,He Hasn’t CUT in 4 Years … (WILD Natural Transformation),https://www.youtube.com/watch?v=bkb77URGepg,REVIVAL Fitness,"Health,Fitness","revivalfitness,religion,building,health,gym",1967,27.0,65400,美国,Suspected,0.1933,14766,515,234,Major Fitness,0.03487742110253285,0.015847216578626575,0.050724637681159424,225.77981651376146,133.2114316673439,7.506863243518048,Mid,2025-03,Strength / Training
2025-03-25,TESTING the Major Fitness B52 for Home Gym Versatility,https://www.youtube.com/shorts/spaQGTzuMic,Luke’s Garage Gym,"Workout,Home,Travel,Health","fitness,budget,gym,gymequipment,titan",99,27.0,5500,美国,Sponsored,0.0268,671,18,0,Major Fitness,0.026825633383010434,0.0,0.026825633383010434,122.0,147.54098360655738,6.777777777777778,Nano,2025-03,Home Gym / Garage Gym
2025-03-23,MAJOR Rack Upgrades You Need to Know About!,https://www.youtube.com/shorts/J6e7MZx5M7w,Luke’s Garage Gym,"Workout,Home,Travel,Health","fitness,budget,gym,gymequipment,titan",99,27.0,5500,美国,Suspected,0.0352,1421,30,2,Major Fitness,0.0211118930330753,0.0014074595355383533,0.022519352568613652,258.3636363636364,69.66924700914849,14.353535353535353,Nano,2025-03,Equipment Review
2025-03-22,Why Conjugate Training Is the Ultimate Way to Train for Life (The Conjugate REVOLUTION!),https://www.youtube.com/watch?v=T9sw-Uqqs9w,Enkiri Elite Fitness,"Fitness,Health,Sports,Entertainment","fitness,bodybuilding,health,workout,enkirielitefitness",497,27.0,67600,美国,Suspected,0.1245,12038,589,91,Major Fitness,0.04892839342083403,0.00755939524838013,0.05648778866921415,178.07692307692307,41.28592789499917,24.22132796780684,Mid,2025-03,Strength / Training
2025-03-21,UPGRADED All-in-One Power Rack | Major Fitness B52 Pro FULL REVIEW,https://www.youtube.com/watch?v=vTkVq4paxk0,Luke’s Garage Gym,"Workout,Home,Travel,Health","fitness,budget,gym,gymequipment,titan",99,27.0,5500,美国,Sponsored,0.2318,3145,99,63,Major Fitness,0.031478537360890305,0.02003179650238474,0.05151033386327504,571.8181818181818,31.478537360890304,31.767676767676768,Nano,2025-03,Equipment Review
2025-03-21,Gym Bros Make FOOLS of Themselves With Girls (Full Reaction),https://www.youtube.com/watch?v=yRM6j-2DRPg,REVIVAL Fitness,"Health,Fitness","revivalfitness,religion,building,health,gym",1967,27.0,65400,美国,Suspected,0.2168,21148,724,386,Major Fitness,0.03423491583128428,0.018252317003972007,0.05248723283525629,323.3639143730887,93.01115944770191,10.751398068124047,Mid,2025-03,Strength / Training
2025-03-21,Easy way to increase your hand release push-ups,https://www.youtube.com/shorts/ROi-4qLck3A,Christopher Kellum,"Health,Fitness,Military,Fashion","health,fitness,army fitness,kellum fitness,75hard",50,27.0,86700,美国,Suspected,0.0441,2494,40,7,Major Fitness,0.01603849238171612,0.0028067361668003207,0.01884522854851644,28.76585928489043,20.04811547714515,49.88,Mid,2025-03,Strength / Training
2025-03-21,It Wouldn't BREAK! Best Budget Home Gym Leg Developer!,https://www.youtube.com/shorts/wNNLLuKzFAI,NoFate247,"Fitness,Home,Health,Food","nofate247,5f3b28f9517b0,a_aid,fitness,homegym",142,27.0,26000,美国,Mentioned,0.0685,1489,52,5,Major Fitness,0.03492276695768973,0.0033579583613163196,0.038280725319006045,57.26923076923077,95.36601746138348,10.485915492957746,Micro,2025-03,Home Gym / Garage Gym
2025-03-20,What motivates my season - 2025,https://www.youtube.com/watch?v=kdMSMGtzZKo,Gwen Jorgensen,"Health,Food,Technology","olympic trials,gwen jorgensen,marathon training,gwen jorgensen nutrition,global triathlon network",155,27.0,55000,美国,Suspected,0.0646,5463,253,10,Major Fitness,0.046311550430166576,0.0018304960644334614,0.048142046494600035,99.32727272727273,28.372688998718655,35.24516129032258,Mid,2025-03,Strength / Training
2025-03-19,"If you aren't using dumbbells, YOU are a dumbbell! Get smarter daily with Dr. Lou! Portland, Maine",https://www.youtube.com/shorts/REduEaUdXPo,Mainechiropractor,Health,"health,mainechiropractor,maine,drlou,portlandmaine",41,27.0,244000,美国,Suspected,0.0714,42,3,0,Major Fitness,0.07142857142857142,0.0,0.07142857142857142,0.17213114754098363,976.1904761904761,1.024390243902439,Macro,2025-03,Health / Nutrition
2025-03-18,How your 9–5 job is ruining your health (How to Fix it) #workstress,https://www.youtube.com/shorts/56qzfda0oA0,Christopher Kellum,"Health,Fitness,Military,Fashion","health,fitness,army fitness,kellum fitness,75hard",50,27.0,86700,美国,Suspected,0.0979,1389,56,8,Major Fitness,0.040316774658027354,0.005759539236861051,0.04607631389488841,16.020761245674738,35.99712023038157,27.78,Mid,2025-03,Strength / Training
2025-03-18,7 Exercises to Defeat the Dad Bod,https://www.youtube.com/watch?v=jfze265rgpM,Ben Barker Fitness,"Workout,Health","fitness,gym,workout,health,lifestyle",82,27.0,12100,美国,Suspected,0.041,1074,24,2,Major Fitness,0.0223463687150838,0.00186219739292365,0.024208566108007448,88.76033057851241,76.35009310986965,13.097560975609756,Micro,2025-03,Strength / Training
2025-03-18,Merach NovaRow R50 REVIEW || Budget Rower That Beats a Concept2!? (My Honest Experience),https://www.youtube.com/watch?v=BGKqPLUTu0w,Enkiri Elite Fitness,"Fitness,Health,Sports,Entertainment","fitness,bodybuilding,health,workout,enkirielitefitness",497,27.0,67600,美国,Suspected,0.0157,10269,81,8,Major Fitness,0.007887817703768623,0.0007790437238289999,0.008666861427597624,151.9082840236686,48.39809134287662,20.661971830985916,Mid,2025-03,Equipment Review
